,Type,Date,Num,Memo,Name,Item,Qty,U/M,Sales Price,Amount,Balance
,Invoice,2/3/2021,16215,FINISHER,FCS - Foshan City State Essence,RICOH,1,,0,0,585470
,Invoice,2/3/2021,16215,S/N W933Q300619 FINISHER,FCS - Foshan City State Essence,SAVIN,1,,0,0,585470
,Invoice,2/3/2021,16215,S/N W935Q600574 FINISHER,FCS - Foshan City State Essence,SAVIN,1,,0,0,585470
,Invoice,2/3/2021,16215,S/N W935Q911957 FINISHER,FCS - Foshan City State Essence,SAVIN,1,,0,0,585470
,Invoice,2/3/2021,16215,S/N W935QB10160 FINISHER,FCS - Foshan City State Essence,SAVIN,1,,0,0,585470
,Invoice,2/3/2021,16215,,FCS - Foshan City State Essence,RICOH,1,,9000,9000,594470
,Invoice,2/3/2021,16215,FINISHER,FCS - Foshan City State Essence,RICOH,1,,0,0,594470
,Invoice,2/3/2021,16215,LCT,FCS - Foshan City State Essence,RICOH,1,,0,0,594470
,Invoice,2/3/2021,16215,FIERY,FCS - Foshan City State Essence,RICOH,1,,0,0,594470
,Invoice,2/3/2021,16215,OTHER,FCS - Foshan City State Essence,RICOH,1,,0,0,594470
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11517,1,,850,850,595320
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11386,1,,600,600,595920
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11469,1,,150,150,596070
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,10149,1,,150,150,596220
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12101,1,,650,650,596870
,Invoice,2/11/2021,16202,1 ROLL,FCS - Foshan City State Essence,12106,1,,1300,1300,598170
,Invoice,2/11/2021,16202,2 ROLLS,FCS - Foshan City State Essence,12105,1,,2500,2500,600670
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12107,1,,1800,1800,602470
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12100,1,,250,250,602720
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,10965,1,,500,500,603220
,Invoice,2/11/2021,16202,"W/E200-2 12065, PF602 12066, FS612 12067",FCS - Foshan City State Essence,12064,1,,8000,8000,611220
,Invoice,2/11/2021,16202,FIERY W/12064,FCS - Foshan City State Essence,12065,1,,0,0,611220
,Invoice,2/11/2021,16202,LCT W/12064,FCS - Foshan City State Essence,12066,1,,0,0,611220
,Invoice,2/11/2021,16202,FINISHER W/12064,FCS - Foshan City State Essence,12067,1,,0,0,611220
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11801,1,,50,50,611270
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11375,1,,850,850,612120
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11377,1,,850,850,612970
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12104,1,,800,800,613770
,Invoice,2/11/2021,16202,OFFICE,FCS - Foshan City State Essence,11560,1,,250,250,614020
,Invoice,2/11/2021,16202,NO HDD,FCS - Foshan City State Essence,9329,1,,250,250,614270
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,10990,1,,250,250,614520
,Invoice,2/11/2021,16202,NO FRONT DOOR,FCS - Foshan City State Essence,11663,1,,350,350,614870
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,10788,1,,250,250,615120
,Invoice,2/11/2021,16202,W/SR5000 12111,FCS - Foshan City State Essence,12110,1,,2850,2850,617970
,Invoice,2/11/2021,16202,FINISHER W/12110,FCS - Foshan City State Essence,12111,1,,0,0,617970
,Invoice,2/11/2021,16202, --CHINA,FCS - Foshan City State Essence,7296,1,,50,50,618020
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11165,1,,200,200,618220
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11178,1,,200,200,618420
,Invoice,2/11/2021,16202,SMASHED DISPLAY,FCS - Foshan City State Essence,11613,1,,250,250,618670
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11918,1,,650,650,619320
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11258,1,,320,320,619640
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11259,1,,320,320,619960
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11420,1,,320,320,620280
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11427,1,,320,320,620600
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11428,1,,320,320,620920
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11480,1,,320,320,621240
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11424,1,,400,400,621640
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11588,1,,400,400,622040
,Invoice,2/11/2021,16202,FINISHER,FCS - Foshan City State Essence,12108,1,,0,0,622040
,Invoice,2/11/2021,16202,LCT,FCS - Foshan City State Essence,12109,1,,0,0,622040
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12195,1,,350,350,622390
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12336,1,,250,250,622640
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11628,1,,500,500,623140
,Invoice,2/11/2021,16202,"PB3220, FAX",FCS - Foshan City State Essence,11010,1,,250,250,623390
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12227,1,,1700,1700,625090
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,9523,1,,350,350,625440
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12199,1,,350,350,625790
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12001,1,,350,350,626140
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12447,1,,300,300,626440
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,11540,1,,500,500,626940
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12311,1,,120,120,627060
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12291,1,,200,200,627260
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12310,1,,80,80,627340
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12307,1,,100,100,627440
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12309,1,,120,120,627560
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12316,1,,200,200,627760
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12317,1,,200,200,627960
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12318,1,,200,200,628160
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12319,1,,200,200,628360
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12320,1,,200,200,628560
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12321,1,,200,200,628760
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12267,1,,200,200,628960
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12039,1,,1700,1700,630660
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12428,1,,1700,1700,632360
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12439,1,,1700,1700,634060
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12446,1,,1700,1700,635760
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12468,1,,1700,1700,637460
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12415,1,,650,650,638110
,Invoice,2/11/2021,16202,FINISHER 2 ROLLS,FCS - Foshan City State Essence,12505,1,,1300,1300,639410
,Invoice,2/11/2021,16202,W/SR4060 12425,FCS - Foshan City State Essence,12424,1,,1700,1700,641110
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,CANON,1,,100,100,641210
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,RICOH,1,,350,350,641560
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,80,80,641640
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,120,120,641760
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,120,120,641880
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,80,80,641960
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,120,120,642080
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,80,80,642160
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,120,120,642280
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,120,120,642400
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,80,80,642480
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,120,120,642600
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,120,120,642720
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,XEROX,1,,120,120,642840
,Invoice,2/11/2021,16202,FINISHER,FCS - Foshan City State Essence,RICOH,1,,0,0,642840
,Invoice,2/11/2021,16202,FINISHER,FCS - Foshan City State Essence,RICOH,1,,0,0,642840
,Invoice,2/11/2021,16202,FINISHER,FCS - Foshan City State Essence,RICOH,1,,0,0,642840
,Invoice,2/11/2021,16202,FINISHER,FCS - Foshan City State Essence,RICOH,1,,0,0,642840
,Invoice,2/11/2021,16202,FINISHER,FCS - Foshan City State Essence,RICOH,1,,0,0,642840
,Invoice,2/11/2021,16202,FINISHER,FCS - Foshan City State Essence,RICOH,1,,0,0,642840
,Invoice,2/11/2021,16202,FINISHER,FCS - Foshan City State Essence,RICOH,1,,0,0,642840
,Invoice,2/11/2021,16202,FINISHER,FCS - Foshan City State Essence,RICOH,1,,0,0,642840
,Invoice,2/11/2021,16202,LOADING W/IPPC WOOD,FCS - Foshan City State Essence,LOADING,1,,1300,1300,644140
,Invoice,2/11/2021,16202,FREIGHT,FCS - Foshan City State Essence,FREIGHT,1,,3080,3080,647220
,Invoice,2/11/2021,16202,2/2/2021,FCS - Foshan City State Essence,12449,1,,1700,1700,648920
,Credit Memo,2/22/2021,16235,Credit wire fee from 2/22/21 payment (applied to #16232),FCS - Foshan City State Essence,CREDIT,-1,,15,-15,648905
,Invoice,2/25/2021,16232,W/AK2 12547,FCS - Foshan City State Essence,12546,1,,3500,3500,652405
,Invoice,2/25/2021,16232,FINISHER W/12546,FCS - Foshan City State Essence,12547,1,,0,0,652405
,Invoice,2/25/2021,16232,W/AK1 12549,FCS - Foshan City State Essence,12548,1,,3500,3500,655905
,Invoice,2/25/2021,16232,FINISHER W/12548,FCS - Foshan City State Essence,12549,1,,0,0,655905
,Invoice,2/25/2021,16232,"W/W1-PRO 12589, E1 12590",FCS - Foshan City State Essence,12588,1,,1800,1800,657705
,Invoice,2/25/2021,16232,FINISHER W/12588,FCS - Foshan City State Essence,12589,1,,0,0,657705
,Invoice,2/25/2021,16232,LCT W/12588,FCS - Foshan City State Essence,12590,1,,0,0,657705
,Invoice,2/25/2021,16232,"W/W1-PRO 12595, E1 12596",FCS - Foshan City State Essence,12594,1,,1800,1800,659505
,Invoice,2/25/2021,16232,FINISHER W/12594,FCS - Foshan City State Essence,12595,1,,0,0,659505
,Invoice,2/25/2021,16232,LCT W/12594,FCS - Foshan City State Essence,12596,1,,0,0,659505
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12604,1,,200,200,659705
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12606,1,,200,200,659905
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12608,1,,200,200,660105
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12605,1,,200,200,660305
,Invoice,2/25/2021,16232,W/V2 12544,FCS - Foshan City State Essence,12543,1,,775,775,661080
,Invoice,2/25/2021,16232,FINISHER W/12543,FCS - Foshan City State Essence,12544,1,,0,0,661080
,Invoice,2/25/2021,16232,W/V2 12542,FCS - Foshan City State Essence,12540,1,,775,775,661855
,Invoice,2/25/2021,16232,FINISHER W/12540,FCS - Foshan City State Essence,12542,1,,0,0,661855
,Invoice,2/25/2021,16232,W/V2 12541,FCS - Foshan City State Essence,12539,1,,775,775,662630
,Invoice,2/25/2021,16232,W/SCANNER M40 12602,FCS - Foshan City State Essence,12598,1,,250,250,662880
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12288,1,,300,300,663180
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12471,1,,150,150,663330
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12257,1,,150,150,663480
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,11673,1,,250,250,663730
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12275,1,,150,150,663880
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12273,1,,150,150,664030
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12669,1,,200,200,664230
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12670,1,,200,200,664430
,Invoice,2/25/2021,16232,DAMAGED ROLL COVER,FCS - Foshan City State Essence,12559,1,,500,500,664930
,Invoice,2/25/2021,16232,DAMAGED ROLL COVER,FCS - Foshan City State Essence,12560,1,,500,500,665430
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12654,1,,300,300,665730
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12289,1,,300,300,666030
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12481,1,,1500,1500,667530
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12467,1,,4000,4000,671530
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12348,1,,350,350,671880
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12503,1,,500,500,672380
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12353,1,,450,450,672830
,Invoice,2/25/2021,16232,GOOD,FCS - Foshan City State Essence,12561,1,,150,150,672980
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12484,1,,50,50,673030
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12500,1,,50,50,673080
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,11670,1,,250,250,673330
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,11674,1,,250,250,673580
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,10733,1,,250,250,673830
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,11669,1,,450,450,674280
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,11671,1,,450,450,674730
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12485,1,,50,50,674780
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12483,1,,450,450,675230
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,11800,1,,300,300,675530
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,11963,1,,250,250,675780
,Invoice,2/25/2021,16232,"W/SR5060 12469, RT5070 12470",FCS - Foshan City State Essence,12429,1,,2800,2800,678580
,Invoice,2/25/2021,16232,FINISHER W/12429,FCS - Foshan City State Essence,12469,1,,0,0,678580
,Invoice,2/25/2021,16232,W/12429,FCS - Foshan City State Essence,12470,1,,0,0,678580
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12443,1,,300,300,678880
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12545,1,,260,260,679140
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12583,1,,300,300,679440
,Invoice,2/25/2021,16232,W/SR5000 12506,FCS - Foshan City State Essence,12488,1,,2600,2600,682040
,Invoice,2/25/2021,16232,FINISHER W/12488,FCS - Foshan City State Essence,12506,1,,0,0,682040
,Invoice,2/25/2021,16232,"W/RT5030 12441, SR5000 12442",FCS - Foshan City State Essence,12440,1,,3000,3000,685040
,Invoice,2/25/2021,16232,LCT W/12440,FCS - Foshan City State Essence,12441,1,,0,0,685040
,Invoice,2/25/2021,16232,FINISHER W/12440,FCS - Foshan City State Essence,12442,1,,0,0,685040
,Invoice,2/25/2021,16232,W/SR5000 12421,FCS - Foshan City State Essence,12420,1,,2700,2700,687740
,Invoice,2/25/2021,16232,LCT W/12420,FCS - Foshan City State Essence,12421,1,,0,0,687740
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12417,1,,50,50,687790
,Invoice,2/25/2021,16232,"W/SR5000 12056, RT5030 12057",FCS - Foshan City State Essence,12055,1,,2900,2900,690690
,Invoice,2/25/2021,16232,FINISHER W/12055,FCS - Foshan City State Essence,12056,1,,0,0,690690
,Invoice,2/25/2021,16232,W/12055,FCS - Foshan City State Essence,12057,1,,0,0,690690
,Invoice,2/25/2021,16232,"W/FIERY 12366, JGW-1 12367, JCF-1 12368, LFN-1 12369, JFN-1 12370",FCS - Foshan City State Essence,12365,1,,500,500,691190
,Invoice,2/25/2021,16232,FIERY W/12365,FCS - Foshan City State Essence,12366,1,,0,0,691190
,Invoice,2/25/2021,16232,W/12365,FCS - Foshan City State Essence,12367,1,,0,0,691190
,Invoice,2/25/2021,16232,W/12365,FCS - Foshan City State Essence,12368,1,,0,0,691190
,Invoice,2/25/2021,16232,W/12365,FCS - Foshan City State Essence,12369,1,,0,0,691190
,Invoice,2/25/2021,16232,LCT W/12365,FCS - Foshan City State Essence,12370,1,,0,0,691190
,Invoice,2/25/2021,16232,2/19/2021,FCS - Foshan City State Essence,12601,1,,80,80,691270
,Invoice,2/25/2021,16232,LOADING W/IPPC WOOD,FCS - Foshan City State Essence,LOADING,1,,1400,1400,692670
,Invoice,2/25/2021,16232,FREIGHT,FCS - Foshan City State Essence,FREIGHT,1,,3080,3080,695750
,Invoice,2/25/2021,16232,FINISHER W/12539,FCS - Foshan City State Essence,12541,1,,0,0,695750
,Invoice,2/25/2021,16232,SCANNER W/12598,FCS - Foshan City State Essence,12602,1,,0,0,695750
,Invoice,2/25/2021,16232,ADF/4 CASS/IN-FIN,FCS - Foshan City State Essence,11629,1,,550,550,696300
,Invoice,2/25/2021,16232,FINISHER,FCS - Foshan City State Essence,12423,1,,0,0,696300
,Credit Memo,3/2/2021,16243,Credit wire fee from 3/2/2021 payment (applied to #16232),FCS - Foshan City State Essence,CREDIT,-1,,15,-15,696285
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12922,1,,200,200,696485
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12920,1,,200,200,696685
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,13068,1,,200,200,696885
,Invoice,3/11/2021,16251,W/SCANNER 12759,FCS - Foshan City State Essence,12758,1,,450,450,697335
,Invoice,3/11/2021,16251,SCANNER W/12758,FCS - Foshan City State Essence,12759,1,,0,0,697335
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12921,1,,250,250,697585
,Invoice,3/11/2021,16251,W/SCANNER 12924,FCS - Foshan City State Essence,12923,1,,450,450,698035
,Invoice,3/11/2021,16251,SCANNER W/12923,FCS - Foshan City State Essence,12924,1,,0,0,698035
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,13062,1,,400,400,698435
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,13072,1,,400,400,698835
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,13067,1,,300,300,699135
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12929,1,,400,400,699535
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12868,1,,200,200,699735
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12869,1,,200,200,699935
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12870,1,,200,200,700135
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12871,1,,200,200,700335
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12872,1,,200,200,700535
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12873,1,,200,200,700735
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12867,1,,200,200,700935
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,13075,1,,1500,1500,702435
,Invoice,3/11/2021,16251,GOOD/EMPTY CARTS,FCS - Foshan City State Essence,12519,1,,300,300,702735
,Invoice,3/11/2021,16251,2 ROLLS,FCS - Foshan City State Essence,12898,1,,4000,4000,706735
,Invoice,3/11/2021,16251,2 ROLLS,FCS - Foshan City State Essence,13076,1,,4000,4000,710735
,Invoice,3/11/2021,16251,2 ROLLS,FCS - Foshan City State Essence,12932,1,,5000,5000,715735
,Invoice,3/11/2021,16251,2 ROLLS,FCS - Foshan City State Essence,12933,1,,5000,5000,720735
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12708,1,,200,200,720935
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12347,1,,500,500,721435
,Invoice,3/11/2021,16251,,FCS - Foshan City State Essence,12895,1,,375,375,721810
